id,x,y,category,size,name,technology_code,text
H02B,-0.483251332742722,0.390004044471468,Electronics and Telecommunication,15.1504106110212,Electric Power Distribution.,H02B,Technology: H02B <br>Description: Electric Power Distribution. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H02G,-0.366518529429312,0.344733681041112,Electronics and Telecommunication,19.6619024340121,Electric/Optical Cable Installation,H02G,Technology: H02G <br>Description: Electric/Optical Cable Installation <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H02H,-0.126486969482014,-0.342551837207725,Electronics and Telecommunication,19.0854768459627,Emergency Circuit Protection.,H02H,Technology: H02H <br>Description: Emergency Circuit Protection. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H02K,-0.399441526042913,0.503938344188961,Electronics and Telecommunication,29.2583277868585,Dynamo-Electric Machines,H02K,Technology: H02K <br>Description: Dynamo-Electric Machines <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H02M,-0.554301978610771,-0.353475549898599,Electronics and Telecommunication,25.6266088258266,Power Conversion & Regulation,H02M,Technology: H02M <br>Description: Power Conversion & Regulation <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H02N,-0.00888313165110542,-0.228856968859328,Electronics and Telecommunication,15.1686968915333,Electric Machines.,H02N,Technology: H02N <br>Description: Electric Machines. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H02P,-0.373136442584511,0.52482288167981,Electronics and Telecommunication,21.2442611860942,Electric Motor Control.,H02P,Technology: H02P <br>Description: Electric Motor Control. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H02S,-0.0168427992558402,0.178691829491878,Electronics and Telecommunication,13.2472598514899,Solar Power Conversion.,H02S,Technology: H02S <br>Description: Solar Power Conversion. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H03K,-0.520168887724509,-0.265086421374042,Electronics and Telecommunication,24.4471583587334,Pulse Technique,H03K,Technology: H03K <br>Description: Pulse Technique <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H04B,-0.118972402469206,-0.282720077991731,Electronics and Telecommunication,38.7322960897767,Transmission,H04B,Technology: H04B <br>Description: Transmission <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H04H,-0.58927714131345,-0.185648351288,Electronics and Telecommunication,15.5923262805718,Broadcast Communication,H04H,Technology: H04H <br>Description: Broadcast Communication <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H04L,0.350248832518195,-0.615343299525265,Electronics and Telecommunication,54.5877029364822,Digital Telegraphy.,H04L,Technology: H04L <br>Description: Digital Telegraphy. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H04M,-0.439346781549707,-0.388499903942756,Electronics and Telecommunication,31.2697969411247,Telephonic Communication,H04M,Technology: H04M <br>Description: Telephonic Communication <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H04N,-0.684585714110562,-0.187483279441129,Electronics and Telecommunication,49.7960656649702,"Pictorial Communication, Television",H04N,"Technology: H04N <br>Description: Pictorial Communication, Television <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE"
H04Q,0.31464374719022,-0.618050871762219,Electronics and Telecommunication,22.0948842455369,Selecting,H04Q,Technology: H04Q <br>Description: Selecting <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H04R,-0.375763523639697,-0.11390603581463,Electronics and Telecommunication,24.6854565941986,Acoustic Transducers.,H04R,Technology: H04R <br>Description: Acoustic Transducers. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H04W,0.399403372426018,-0.794407293277534,Electronics and Telecommunication,46.306283489625,Wireless Communication Networks,H04W,Technology: H04W <br>Description: Wireless Communication Networks <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A21D,0.754201052280491,-0.32627578320358,Biotechnology and Healthcare,13.3181648247459,Bakery Preservation Technology.,A21D,Technology: A21D <br>Description: Bakery Preservation Technology. <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A23B,0.836829851562197,-0.286419726881493,Biotechnology and Healthcare,12.990274555038,Canned Food Preservation.,A23B,Technology: A23B <br>Description: Canned Food Preservation. <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A23C,0.824989103544224,-0.383005986586157,Biotechnology and Healthcare,14.1213006130433,Dairy Product Manufacturing,A23C,Technology: A23C <br>Description: Dairy Product Manufacturing <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A23F,0.547200734510155,-0.202397688168742,Biotechnology and Healthcare,11.9940450817263,Coffee/Tea Infusion,A23F,Technology: A23F <br>Description: Coffee/Tea Infusion <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A23J,0.515040973290593,-0.318229321679037,Biotechnology and Healthcare,11.8746048982761,Protein Food Processing Technology,A23J,Technology: A23J <br>Description: Protein Food Processing Technology <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A23P,0.558745974777511,-0.285091863983655,Biotechnology and Healthcare,12.1854648390331,Food Processing Technology,A23P,Technology: A23P <br>Description: Food Processing Technology <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A24B,0.598783246789546,-0.0966372127574258,Biotechnology and Healthcare,11.6862797570965,Tobacco Preparation.,A24B,Technology: A24B <br>Description: Tobacco Preparation. <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A47K,0.45794189423807,-0.697320546922618,Consumer Products and Fabrication,17.2560438332578,Toilet Accessories.,A47K,Technology: A47K <br>Description: Toilet Accessories. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A61D,0.212498590818659,0.491172286710612,Biotechnology and Healthcare,11.3958865342691,Veterinary Tools.,A61D,Technology: A61D <br>Description: Veterinary Tools. <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
A61J,0.490668621347841,-0.675886168898818,Biotechnology and Healthcare,16.6872639947066,Medical Containers & Devices,A61J,Technology: A61J <br>Description: Medical Containers & Devices <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B01L,0.129151524520517,0.504626699585558,Electronics and Telecommunication,17.0883332450629,Laboratory Apparatus G H,B01L,Technology: B01L <br>Description: Laboratory Apparatus G H <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B02B,0.396045370758409,-0.164950615789579,Physical Sciences and Engineering,9.66004508410398,Grain Refining.,B02B,Technology: B02B <br>Description: Grain Refining. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B03C,0.456452808243251,-0.163403147899872,Physical Sciences and Engineering,13.3489727193514,Electric Field Separation.,B03C,Technology: B03C <br>Description: Electric Field Separation. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B04B,1,-0.365456221242427,Physical Sciences and Engineering,12.3704287912234,Centrifuges,B04B,Technology: B04B <br>Description: Centrifuges <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0.138888888888889 <br>Quality Patents: FALSE
B04C,-0.586517790228388,-0.0699214612498338,Physical Sciences and Engineering,11.1052290043483,Vortex Cyclone Apparatus,B04C,Technology: B04C <br>Description: Vortex Cyclone Apparatus <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B07C,0.46058736650414,-0.120287455620108,Physical Sciences and Engineering,13.0654999679464,Postal Sorting System.,B07C,Technology: B07C <br>Description: Postal Sorting System. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B21B,0.429261888733743,0.53520138504315,Consumer Products and Fabrication,15.0642386617282,Rolling Of Metal,B21B,Technology: B21B <br>Description: Rolling Of Metal <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B21C,0.518384581804609,0.578876743092252,Consumer Products and Fabrication,13.568532918541,Metal Semi-Manufacturing.,B21C,Technology: B21C <br>Description: Metal Semi-Manufacturing. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B24B,0.39316322327725,0.615633288226734,Consumer Products and Fabrication,19.3132909386883,Grinding/Polishing Dressing.,B24B,Technology: B24B <br>Description: Grinding/Polishing Dressing. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B27K,0.0980843802824891,0.108006404836816,Consumer Products and Fabrication,10.8751494073314,Wood Impregnation and Treatment,B27K,Technology: B27K <br>Description: Wood Impregnation and Treatment <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B29D,0.159643805831865,0.452201774432445,Consumer Products and Fabrication,17.4916784347856,Plastic Fabrication.,B29D,Technology: B29D <br>Description: Plastic Fabrication. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B42D,-0.156500658834811,-0.692630104872933,Consumer Products and Fabrication,15.2890206243936,Security Printed Media.,B42D,Technology: B42D <br>Description: Security Printed Media. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B44C,-0.285077140037699,-0.655138054040479,Consumer Products and Fabrication,13.9348130290656,Decorative Mosaics Paperhanging.,B44C,Technology: B44C <br>Description: Decorative Mosaics Paperhanging. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B61C,-0.331032649954727,0.231800628585522,Machinery and Transportation,10.8650751735526,Locomotives Motor Railcars,B61C,Technology: B61C <br>Description: Locomotives Motor Railcars <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B62J,0.127002642543661,0.369711595392726,Machinery and Transportation,15.6694650846888,Cycle Accessories.,B62J,Technology: B62J <br>Description: Cycle Accessories. <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B65F,0.418354734167237,-0.192408966034306,Machinery and Transportation,13.6338602493129,Domestic Waste Collection.,B65F,Technology: B65F <br>Description: Domestic Waste Collection. <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B67B,0.129150688153686,0.177405700042303,Machinery and Transportation,11.8396815476189,Container Closure Technology,B67B,Technology: B67B <br>Description: Container Closure Technology <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
B67C,0.118198302569261,-0.0509979117733211,Machinery and Transportation,11.9486860375915,Liquid Filling/Emptying Containers,B67C,Technology: B67C <br>Description: Liquid Filling/Emptying Containers <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C01D,0.581162802027092,-0.398552546308177,Physical Sciences and Engineering,10.9201098054201,Alkali Metal Compounds,C01D,Technology: C01D <br>Description: Alkali Metal Compounds <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 1 <br>Quality Patents: TRUE
C06B,0.307532632550651,-0.239997661279443,Physical Sciences and Engineering,11.0879419912479,Thermal Explosives Manufacturing.,C06B,Technology: C06B <br>Description: Thermal Explosives Manufacturing. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C07H,0.210993567867208,-0.22006721260836,Physical Sciences and Engineering,19.5302730415785,Nucleic Acid Derivatives,C07H,Technology: C07H <br>Description: Nucleic Acid Derivatives <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C08B,0.221164934449317,-0.186093500747545,Physical Sciences and Engineering,13.8690772923091,Polysaccharides Derivatives Thereof,C08B,Technology: C08B <br>Description: Polysaccharides Derivatives Thereof <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C09B,0.332889707891542,-0.270879280776079,Physical Sciences and Engineering,14.7949636793283,Organic Dye Mordant Lakes,C09B,Technology: C09B <br>Description: Organic Dye Mordant Lakes <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C09C,0.426212693334163,-0.365178261219234,Physical Sciences and Engineering,13.0564059157453,Carbon Black Treatment.,C09C,Technology: C09C <br>Description: Carbon Black Treatment. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C09G,0.386050076880132,0.33734201750708,Physical Sciences and Engineering,10.7660597802227,Polishing Compositions.,C09G,Technology: C09G <br>Description: Polishing Compositions. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C10B,-0.200662729850079,0.3420475771727,Physical Sciences and Engineering,12.1030169711239,Carbon Destructive Distillation.,C10B,Technology: C10B <br>Description: Carbon Destructive Distillation. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C10G,0.0841162622551895,0.752298534953956,Physical Sciences and Engineering,17.5675096001657,Hydrocarbon Refining Technology,C10G,Technology: C10G <br>Description: Hydrocarbon Refining Technology <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C10J,-0.0385395606289898,-0.0901242445552171,Physical Sciences and Engineering,11.8861833802625,Carbon Monoxide/Hydrogen Gas Production.,C10J,Technology: C10J <br>Description: Carbon Monoxide/Hydrogen Gas Production. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C10L,-0.115472061049138,-0.14319361699479,Physical Sciences and Engineering,16.0256262219037,Fuel Additives for Synthetic Natural Gas.,C10L,Technology: C10L <br>Description: Fuel Additives for Synthetic Natural Gas. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C10N,-0.0256203579594237,-0.10121714053627,Physical Sciences and Engineering,12.9502063717798,Indexing Subclasses.,C10N,Technology: C10N <br>Description: Indexing Subclasses. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C11D,-0.457932473181133,-0.576010898997134,Physical Sciences and Engineering,21.048683892014,Single-Substance Detergent Compositions,C11D,Technology: C11D <br>Description: Single-Substance Detergent Compositions <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C12C,0.286154207772804,-0.12000526709049,Physical Sciences and Engineering,10.8176502974631,Brewing Of Beer,C12C,Technology: C12C <br>Description: Brewing Of Beer <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C12M,0.00450425796775966,-0.0479399895177028,Physical Sciences and Engineering,18.5096774115132,Enzyme/Microbiology Apparatus,C12M,Technology: C12M <br>Description: Enzyme/Microbiology Apparatus <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C12Q,0.095960598653854,-0.0547508266796647,Physical Sciences and Engineering,27.4273799209688,Enzyme/Microorganism Testing Processes,C12Q,Technology: C12Q <br>Description: Enzyme/Microorganism Testing Processes <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
C13C,-0.115081239727289,0.0588813693031613,Biotechnology and Healthcare,7.55905511811024,Sugar Industry (removed subclass),C13C,Technology: C13C <br>Description: Sugar Industry (removed subclass) <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: NA <br>OCP Patents: NA <br>Quality Patents: NA
C13D,-0.0967070647411889,-0.0587179838795867,Biotechnology and Healthcare,7.76994644560417,Sugar Industry (removed subclass),C13D,Technology: C13D <br>Description: Sugar Industry (removed subclass) <br>Group: Biotechnology and Healthcare <br>Supply Chain Tech: NA <br>OCP Patents: NA <br>Quality Patents: NA
C14C,0.27777970651061,0.289853735189167,Physical Sciences and Engineering,10.2782450750682,Leather Tanning Technology,C14C,Technology: C14C <br>Description: Leather Tanning Technology <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D01B,-0.04077338901844,0.157655439763937,Consumer Products and Fabrication,9.08710795771957,Fiber Spinning Technology.,D01B,Technology: D01B <br>Description: Fiber Spinning Technology. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D01G,0.020090823290563,0.164740181397384,Consumer Products and Fabrication,11.8836130632777,Fiber Spinning Prep.,D01G,Technology: D01G <br>Description: Fiber Spinning Prep. <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D01H,-0.459783165981033,0.301913903034218,Consumer Products and Fabrication,14.1339960118229,Spinning Or Twisting,D01H,Technology: D01H <br>Description: Spinning Or Twisting <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D06B,-0.228428128672205,0.486931168171311,Consumer Products and Fabrication,11.8500588390399,Liquid/Gas/Vapor Textile Treatment,D06B,Technology: D06B <br>Description: Liquid/Gas/Vapor Textile Treatment <br>Group: Consumer Products and Fabrication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D21C,-0.317286110893885,-0.0947873677041157,Physical Sciences and Engineering,13.1387151802026,Cellulose Regeneration Technology.,D21C,Technology: D21C <br>Description: Cellulose Regeneration Technology. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D21D,-0.397326245340761,-0.259342814962613,Physical Sciences and Engineering,10.4236084072362,Material Pre-Treatment.,D21D,Technology: D21D <br>Description: Material Pre-Treatment. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
D21F,-0.510493509516175,-0.294962049356693,Physical Sciences and Engineering,14.6654983290141,Paper-Making Machines.,D21F,Technology: D21F <br>Description: Paper-Making Machines. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
E03C,-0.149755570040474,0.103676199203979,Physical Sciences and Engineering,14.7618507435725,Domestic Plumbing Sinks,E03C,Technology: E03C <br>Description: Domestic Plumbing Sinks <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
E04C,-0.261518658600518,0.707228461334281,Physical Sciences and Engineering,17.0479931645203,Structural Elements Building Materials,E04C,Technology: E04C <br>Description: Structural Elements Building Materials <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F01C,0.327936332978888,0.694974468642173,Machinery and Transportation,12.9295426266966,Rotary-Oscillating Engines,F01C,Technology: F01C <br>Description: Rotary-Oscillating Engines <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F01K,-0.249186944796713,-0.290030458261937,Machinery and Transportation,13.4470412758279,Steam Engine Accumulators.,F01K,Technology: F01K <br>Description: Steam Engine Accumulators. <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F01L,-0.217523865299231,-0.107928691077267,Machinery and Transportation,17.5218569581112,Cyclic Valve Technology,F01L,Technology: F01L <br>Description: Cyclic Valve Technology <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F02N,0.016471835993138,0.694206638661401,Machinery and Transportation,13.6721759641441,Engine Starting Aids,F02N,Technology: F02N <br>Description: Engine Starting Aids <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F04D,-0.120739202255957,-0.0129198722998453,Machinery and Transportation,21.5626997868954,Non-Positive-Displacement Pumps,F04D,Technology: F04D <br>Description: Non-Positive-Displacement Pumps <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F17B,0.0918937510451353,-0.152607110488692,Machinery and Transportation,8.32671113753629,Gas-Holders Of Variable Capacity,F17B,Technology: F17B <br>Description: Gas-Holders Of Variable Capacity <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F17D,0.166579090606084,-0.21337072387317,Machinery and Transportation,11.7344903755133,Pipe-Line Systems Pipe-Lines,F17D,Technology: F17D <br>Description: Pipe-Line Systems Pipe-Lines <br>Group: Machinery and Transportation <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F21K,0.461205207955518,-0.0953776147781358,Physical Sciences and Engineering,13.2364987700375,Light Source Technology.,F21K,Technology: F21K <br>Description: Light Source Technology. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F21S,0.0181193263556852,-0.342827650383265,Physical Sciences and Engineering,19.8021095192377,Non-Portable Lighting Systems,F21S,Technology: F21S <br>Description: Non-Portable Lighting Systems <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F23B,0.183342114712284,-0.493747842065581,Physical Sciences and Engineering,9.71231650430263,Solid Fuel Combustion.,F23B,Technology: F23B <br>Description: Solid Fuel Combustion. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F23D,0.0562252203509864,-0.386492928191527,Physical Sciences and Engineering,14.8018751350882,Burners,F23D,Technology: F23D <br>Description: Burners <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F23G,0.213316426100102,-0.614082043264968,Physical Sciences and Engineering,12.7248165534935,Low-Grade Fuel Cremation Furnaces,F23G,Technology: F23G <br>Description: Low-Grade Fuel Cremation Furnaces <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F23L,0.177898358249366,-0.460463531852121,Physical Sciences and Engineering,11.3536342072762,Air Supply Control for Combustion Apparatus.,F23L,Technology: F23L <br>Description: Air Supply Control for Combustion Apparatus. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F23R,0.00190140367142185,-0.378007335714897,Physical Sciences and Engineering,13.4214926416488,High-Velocity Gas Turbine Combustion.,F23R,Technology: F23R <br>Description: High-Velocity Gas Turbine Combustion. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F24D,-0.104612683460389,0.123326834832088,Physical Sciences and Engineering,14.8698699790274,Domestic Heating Systems.,F24D,Technology: F24D <br>Description: Domestic Heating Systems. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F24J,0.0810109703083193,-0.0978118858626922,Physical Sciences and Engineering,13.6848946124372,Thermal Generation.,F24J,Technology: F24J <br>Description: Thermal Generation. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F27B,0.264814512167102,-0.418151275124755,Physical Sciences and Engineering,13.5879288091021,Open Sintering Apparatus.,F27B,Technology: F27B <br>Description: Open Sintering Apparatus. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
F27D,0.210691101436465,-0.501975149789557,Physical Sciences and Engineering,14.0110890829447,Furnace Accessories.,F27D,Technology: F27D <br>Description: Furnace Accessories. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G03G,-0.398351952811639,-0.41555702655797,Physical Sciences and Engineering,30.5452424031822,Electrographic Imaging.,G03G,Technology: G03G <br>Description: Electrographic Imaging. <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G07F,0.300473262195656,-0.383600539397269,Electronics and Telecommunication,20.1124045662483,Coin-Freed Or Like Apparatus,G07F,Technology: G07F <br>Description: Coin-Freed Or Like Apparatus <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G09F,-0.646986275839984,-0.0416969106331273,Electronics and Telecommunication,23.977794872844,Advertising Signs Labels Seals,G09F,Technology: G09F <br>Description: Advertising Signs Labels Seals <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
G21K,0.170198202070284,-0.601804509116951,Physical Sciences and Engineering,13.8505482072599,Radiation Handling Technologies,G21K,Technology: G21K <br>Description: Radiation Handling Technologies <br>Group: Physical Sciences and Engineering <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
H01J,0.0399260259471917,-0.407532354698203,Electronics and Telecommunication,27.8054463350168,Electric Discharge Lamps.,H01J,Technology: H01J <br>Description: Electric Discharge Lamps. <br>Group: Electronics and Telecommunication <br>Supply Chain Tech: FALSE <br>OCP Patents: 0 <br>Quality Patents: FALSE
